,train_loss,train_acc,test_acc,num_feats
50,1.29708743840456,0.99365234375,0.9974093319194062,3232
51,1.4784779250621796,0.9931640625,0.9944093319194062,3223
52,1.4402078837156296,0.9912109375,0.9953791092258748,3220
53,1.2643955647945404,0.99462890625,0.9919697773064687,3213
54,1.4243460074067116,0.9912109375,0.9928186638388123,3212
55,1.3375186994671822,0.99462890625,0.997,3205
56,1.4500789567828178,0.9912109375,0.9936977730646872,3203
57,1.3957586139440536,0.9921875,0.9934697773064687,3199
58,1.2364071235060692,0.99560546875,0.9959395546129375,3196
59,1.4376160204410553,0.9931640625,0.9963791092258749,3193
60,1.3057770282030106,0.9931640625,0.9943488865323435,3188
61,1.395303949713707,0.9912109375,0.9944999999999999,3183
62,1.3511727452278137,0.9921875,0.9954395546129374,3179
63,1.468561790883541,0.99169921875,0.9926373276776246,3176
64,1.1968870908021927,0.9970703125,0.9959395546129375,3173
65,1.254331313073635,0.99560546875,0.9932582184517498,3169
66,1.3750135228037834,0.9931640625,0.9953488865323437,3162
67,1.3011066988110542,0.9951171875,0.9968791092258749,3160
68,1.4473717585206032,0.9912109375,0.9969697773064687,3156
69,1.2786448746919632,0.994140625,0.9984697773064688,3152
70,1.2640845775604248,0.99560546875,0.9984999999999999,3150
71,1.2872522994875908,0.9951171875,0.9943186638388123,3146
72,1.2547809481620789,0.99462890625,0.9963791092258749,3145
73,1.2368084639310837,0.99609375,0.9974697773064687,3139
74,1.464912660419941,0.99365234375,0.9948791092258749,3135
75,1.2387410998344421,0.99560546875,0.9969093319194062,3133
76,1.2300648912787437,0.99560546875,0.9939697773064687,3129
77,1.2079431936144829,0.998046875,0.9964697773064688,3127
78,1.2886504232883453,0.9951171875,0.9974697773064687,3124
79,1.3585523590445518,0.994140625,0.9975,3121
80,1.3734424710273743,0.9923997961956522,0.9954697773064687,3118
81,1.2961578667163849,0.9931640625,0.990288441145281,3115
82,1.2891181483864784,0.9951171875,0.9975,3112
83,1.3145839720964432,0.99365234375,0.9943791092258749,3105
84,1.4199722409248352,0.9921875,0.9931675503711559,3104
85,1.2207401618361473,0.9951171875,0.9899697773064687,3101
86,1.3403383269906044,0.9931640625,0.9984395546129374,3094
87,1.2973866313695908,0.99462890625,0.9949093319194062,3092
88,1.2384166046977043,0.99560546875,0.9959697773064687,3088
89,1.2530509606003761,0.9943529211956522,0.9933791092258748,3083
90,1.2307341694831848,0.9951171875,0.9979093319194061,3080
91,1.136589489877224,0.9970703125,0.9963791092258749,3078
92,1.3008024469017982,0.994140625,0.9979697773064687,3076
93,1.2893514186143875,0.9951171875,0.9969395546129374,3070
94,1.253101333975792,0.99462890625,0.9939697773064687,3067
95,1.159001536667347,0.998046875,0.9979093319194061,3063
96,1.388108067214489,0.99609375,0.9984697773064688,3058
97,1.2550598233938217,0.9951171875,0.9969395546129374,3055
98,1.1764343306422234,0.99755859375,0.9974697773064687,3053
99,1.234103962779045,0.9951171875,0.9979395546129375,3048
